Depth [m],TIME,Temperature [degrees_C],LAT,LON,STATION,num_days
0.49402499198913574,2017-06-16,2.56336120165353,53.233000000000004,-55.65,SI-01,30
1.5413750410079956,2017-06-16,2.472948654534986,53.233000000000004,-55.65,SI-01,30
2.6456689834594727,2017-06-16,2.302870377989375,53.233000000000004,-55.65,SI-01,30
3.8194949626922607,2017-06-16,2.091360128995067,53.233000000000004,-55.65,SI-01,30
5.078224182128906,2017-06-16,1.8642397014711993,53.233000000000004,-55.65,SI-01,30
6.440614223480225,2017-06-16,1.6169615282924257,53.233000000000004,-55.65,SI-01,30
7.92956018447876,2017-06-16,1.3352353953851732,53.233000000000004,-55.65,SI-01,30
9.572997093200684,2017-06-16,1.0679696738449584,53.233000000000004,-55.65,SI-01,30
11.404999732971191,2017-06-16,0.800646991839308,53.233000000000004,-55.65,SI-01,30
13.467140197753906,2017-06-16,0.5250453838692669,53.233000000000004,-55.65,SI-01,30
15.810070037841797,2017-06-16,0.23882892935461136,53.233000000000004,-55.65,SI-01,30
18.495559692382812,2017-06-16,-0.05151152706258787,53.233000000000004,-55.65,SI-01,30
21.598819732666016,2017-06-16,-0.3370451763741718,53.233000000000004,-55.65,SI-01,30
25.211410522460938,2017-06-16,-0.6561495912882636,53.233000000000004,-55.65,SI-01,30
29.444730758666992,2017-06-16,-0.9621994038116257,53.233000000000004,-55.65,SI-01,30
34.43415069580078,2017-06-16,-1.1602321568247695,53.233000000000004,-55.65,SI-01,30
40.344051361083984,2017-06-16,-1.280773729758824,53.233000000000004,-55.65,SI-01,30
47.37369155883789,2017-06-16,-1.3501442827762153,53.233000000000004,-55.65,SI-01,30
55.76428985595703,2017-06-16,-1.421294566064859,53.233000000000004,-55.65,SI-01,30
65.80726623535156,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
77.85385131835938,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
92.3260726928711,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
109.72930145263672,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
130.66600036621094,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
155.85069274902344,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
186.12559509277344,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
222.47520446777344,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
266.0403137207031,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
318.1274108886719,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
380.2130126953125,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
453.9377136230469,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
541.0889282226562,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
643.5667724609375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
763.3331298828125,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
902.3392944335938,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
1062.43994140625,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
1245.291015625,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
1452.2509765625,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
1684.2840576171875,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
1941.8929443359375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
2225.077880859375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
2533.3359375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
2865.702880859375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
3220.820068359375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
3597.031982421875,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
3992.48388671875,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
4405.22412109375,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
4833.291015625,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
5274.7841796875,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
5727.9169921875,2017-06-16,nan,53.233000000000004,-55.65,SI-01,30
0.49402499198913574,2017-06-16,2.41508344056489,53.333,-55.5,SI-02,30
1.5413750410079956,2017-06-16,2.3425727863991943,53.333,-55.5,SI-02,30
2.6456689834594727,2017-06-16,2.198299373663905,53.333,-55.5,SI-02,30
3.8194949626922607,2017-06-16,2.0115289920491692,53.333,-55.5,SI-02,30
5.078224182128906,2017-06-16,1.7888728495151898,53.333,-55.5,SI-02,30
6.440614223480225,2017-06-16,1.5435155662203095,53.333,-55.5,SI-02,30
7.92956018447876,2017-06-16,1.2857071110504292,53.333,-55.5,SI-02,30
9.572997093200684,2017-06-16,1.0235022248823227,53.333,-55.5,SI-02,30
11.404999732971191,2017-06-16,0.7627640822124425,53.333,-55.5,SI-02,30
13.467140197753906,2017-06-16,0.4830121563541898,53.333,-55.5,SI-02,30
15.810070037841797,2017-06-16,0.17692615832125727,53.333,-55.5,SI-02,30
18.495559692382812,2017-06-16,-0.15773494825338966,53.333,-55.5,SI-02,30
21.598819732666016,2017-06-16,-0.49757364221573996,53.333,-55.5,SI-02,30
25.211410522460938,2017-06-16,-0.8059532182270432,53.333,-55.5,SI-02,30
29.444730758666992,2017-06-16,-1.0462506751886667,53.333,-55.5,SI-02,30
34.43415069580078,2017-06-16,-1.2162289064972687,53.333,-55.5,SI-02,30
40.344051361083984,2017-06-16,-1.3349872220106374,53.333,-55.5,SI-02,30
47.37369155883789,2017-06-16,-1.4200599531855178,53.333,-55.5,SI-02,30
