Depth [m],TIME,Temperature [degrees_C],LAT,LON,STATION,num_days
0.49402499198913574,2005-07-16 12:00:00,9.489510335393579,47.0,-52.83,FC-01,31
1.5413750410079956,2005-07-16 12:00:00,9.335110521943015,47.0,-52.83,FC-01,31
2.6456689834594727,2005-07-16 12:00:00,9.161168385136143,47.0,-52.83,FC-01,31
3.8194949626922607,2005-07-16 12:00:00,8.96132649353197,47.0,-52.83,FC-01,31
5.078224182128906,2005-07-16 12:00:00,8.713817347728485,47.0,-52.83,FC-01,31
6.440614223480225,2005-07-16 12:00:00,8.422830782311678,47.0,-52.83,FC-01,31
7.92956018447876,2005-07-16 12:00:00,8.090387660581232,47.0,-52.83,FC-01,31
9.572997093200684,2005-07-16 12:00:00,7.71241697461844,47.0,-52.83,FC-01,31
11.404999732971191,2005-07-16 12:00:00,7.254523266902992,47.0,-52.83,FC-01,31
13.467140197753906,2005-07-16 12:00:00,6.7082673076962545,47.0,-52.83,FC-01,31
15.810070037841797,2005-07-16 12:00:00,6.047370683477539,47.0,-52.83,FC-01,31
18.495559692382812,2005-07-16 12:00:00,5.278893769457854,47.0,-52.83,FC-01,31
21.598819732666016,2005-07-16 12:00:00,4.412151825090883,47.0,-52.83,FC-01,31
25.211410522460938,2005-07-16 12:00:00,3.4487578783792765,47.0,-52.83,FC-01,31
29.444730758666992,2005-07-16 12:00:00,2.4233403778460336,47.0,-52.83,FC-01,31
34.43415069580078,2005-07-16 12:00:00,1.4150902678598114,47.0,-52.83,FC-01,31
40.344051361083984,2005-07-16 12:00:00,0.5487861969978944,47.0,-52.83,FC-01,31
47.37369155883789,2005-07-16 12:00:00,-0.0963794037794328,47.0,-52.83,FC-01,31
55.76428985595703,2005-07-16 12:00:00,-0.5221946285018237,47.0,-52.83,FC-01,31
65.80726623535156,2005-07-16 12:00:00,-0.8130649648759416,47.0,-52.83,FC-01,31
77.85385131835938,2005-07-16 12:00:00,-1.069334653575407,47.0,-52.83,FC-01,31
92.3260726928711,2005-07-16 12:00:00,-1.0998934686110267,47.0,-52.83,FC-01,31
109.72930145263672,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
130.66600036621094,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
155.85069274902344,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
186.12559509277344,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
222.47520446777344,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
266.0403137207031,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
318.1274108886719,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
380.2130126953125,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
453.9377136230469,2005-07-16 12:00:00,nan,47.0,-52.83,FC-01,31
