Depth [m],Salinity [1e-3],Temperature [degrees_C],Eastward velocity [m s-1],Northward velocity [m s-1],LAT,LON,STATION
130.66600036621094,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
155.85069274902344,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
155.85069274902344,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
186.12559509277344,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
186.12559509277344,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
222.47520446777344,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
222.47520446777344,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
266.0403137207031,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
266.0403137207031,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
318.1274108886719,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
318.1274108886719,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
380.2130126953125,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
380.2130126953125,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
453.9377136230469,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
453.9377136230469,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
541.0889282226562,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
541.0889282226562,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
643.5667724609375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
643.5667724609375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
763.3331298828125,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
763.3331298828125,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
902.3392944335938,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
902.3392944335938,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1062.43994140625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1062.43994140625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1245.291015625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1245.291015625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1452.2509765625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1452.2509765625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1684.2840576171875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1684.2840576171875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1941.8929443359375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
1941.8929443359375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
2225.077880859375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
2225.077880859375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
2533.3359375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
2533.3359375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
2865.702880859375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
2865.702880859375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
3220.820068359375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
3220.820068359375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
3597.031982421875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
3597.031982421875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
3992.48388671875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
3992.48388671875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
4405.22412109375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
4405.22412109375,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
4833.291015625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
4833.291015625,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
5274.7841796875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
5274.7841796875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
5727.9169921875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
5727.9169921875,nan,nan,nan,nan,53.233000000000004,-55.65,SI-01
0.49402499198913574,30.222189020375275,6.867107524232251,0.038298805131827804,-0.30031223161666143,53.333,-55.5,SI-02
0.49402499198913574,30.222189020375275,6.867107524232251,0.038298805131827804,-0.30031223161666143,53.333,-55.5,SI-02
1.5413750410079956,30.230756041736466,6.753067326602656,0.03707815830024629,-0.30195525533256645,53.333,-55.5,SI-02
1.5413750410079956,30.230756041736466,6.753067326602656,0.03707815830024629,-0.30195525533256645,53.333,-55.5,SI-02
2.6456689834594727,30.257454592455414,6.576499671729706,0.034050718595201715,-0.30301157172866094,53.333,-55.5,SI-02
2.6456689834594727,30.257454592455414,6.576499671729706,0.034050718595201715,-0.30301157172866094,53.333,-55.5,SI-02
3.8194949626922607,30.309738465436077,6.351173858949707,0.029028118526780146,-0.303291784305495,53.333,-55.5,SI-02
3.8194949626922607,30.309738465436077,6.351173858949707,0.029028118526780146,-0.303291784305495,53.333,-55.5,SI-02
5.078224182128906,30.39124500284084,6.06728685301938,0.022785152265741494,-0.301787089497899,53.333,-55.5,SI-02
5.078224182128906,30.39124500284084,6.06728685301938,0.022785152265741494,-0.301787089497899,53.333,-55.5,SI-02
6.440614223480225,30.499689058314,5.720105263863186,0.016379165217716547,-0.29816938771282797,53.333,-55.5,SI-02
6.440614223480225,30.499689058314,5.720105263863186,0.016379165217716547,-0.29816938771282797,53.333,-55.5,SI-02
7.92956018447876,30.630260436331476,5.3091742031156866,0.010678948205779226,-0.2925552159158793,53.333,-55.5,SI-02
7.92956018447876,30.630260436331476,5.3091742031156866,0.010678948205779226,-0.2925552159158793,53.333,-55.5,SI-02
9.572997093200684,30.775449928669303,4.839066005408226,0.006224818274672523,-0.2856736328269958,53.333,-55.5,SI-02
9.572997093200684,30.775449928669303,4.839066005408226,0.006224818274672523,-0.2856736328269958,53.333,-55.5,SI-02
11.404999732971191,30.930322944946813,4.315106436173193,0.003250691272484507,-0.2781131231460959,53.333,-55.5,SI-02
11.404999732971191,30.930322944946813,4.315106436173193,0.003250691272484507,-0.2781131231460959,53.333,-55.5,SI-02
13.467140197753906,31.091240973672594,3.7132990252758433,0.0014751385202019906,-0.2707669824822879,53.333,-55.5,SI-02
13.467140197753906,31.091240973672594,3.7132990252758433,0.0014751385202019906,-0.2707669824822879,53.333,-55.5,SI-02
15.810070037841797,31.260079270576846,3.033066995665514,0.0005218927696044998,-0.26429206484591217,53.333,-55.5,SI-02
15.810070037841797,31.260079270576846,3.033066995665514,0.0005218927696044998,-0.26429206484591217,53.333,-55.5,SI-02
18.495559692382812,31.439894597786214,2.275502166091585,-0.0009256539359544607,-0.258895536187307,53.333,-55.5,SI-02
18.495559692382812,31.439894597786214,2.275502166091585,-0.0009256539359544607,-0.258895536187307,53.333,-55.5,SI-02
21.598819732666016,31.628806320656995,1.4836965204798411,-0.0026116067130322854,-0.25211702374392053,53.333,-55.5,SI-02
21.598819732666016,31.628806320656995,1.4836965204798411,-0.0026116067130322854,-0.25211702374392053,53.333,-55.5,SI-02
25.211410522460938,31.82503902240621,0.7072366290494467,-0.0022890263529542743,-0.240618668472422,53.333,-55.5,SI-02
25.211410522460938,31.82503902240621,0.7072366290494467,-0.0022890263529542743,-0.240618668472422,53.333,-55.5,SI-02
29.444730758666992,32.01622279514769,0.022888045997668728,-0.004358075259720241,-0.23218263698349406,53.333,-55.5,SI-02
29.444730758666992,32.01622279514769,0.022888045997668728,-0.004358075259720241,-0.23218263698349406,53.333,-55.5,SI-02
34.43415069580078,32.182545408391206,-0.4817388864768212,-0.006352585149038978,-0.2220702618874478,53.333,-55.5,SI-02
34.43415069580078,32.182545408391206,-0.4817388864768212,-0.006352585149038978,-0.2220702618874478,53.333,-55.5,SI-02
40.344051361083984,32.32656369530345,-0.8148184481097457,-0.012682153552803058,-0.21478780451760385,53.333,-55.5,SI-02
40.344051361083984,32.32656369530345,-0.8148184481097457,-0.012682153552803058,-0.21478780451760385,53.333,-55.5,SI-02
47.37369155883789,32.461875130854864,-1.0344047239576901,0.004129857036858007,-0.18975469273403556,53.333,-55.5,SI-02
47.37369155883789,32.461875130854864,-1.0344047239576901,0.004129857036858007,-0.18975469273403556,53.333,-55.5,SI-02
55.76428985595703,32.57304977091139,-1.1544571325574071,0.00279688282414547,-0.18724782744971072,53.333,-55.5,SI-02
55.76428985595703,32.57304977091139,-1.1544571325574071,0.00279688282414547,-0.18724782744971072,53.333,-55.5,SI-02
65.80726623535156,32.694408777579774,-1.2330394494874717,-0.0019295974425992848,-0.16546876590581588,53.333,-55.5,SI-02
65.80726623535156,32.694408777579774,-1.2330394494874717,-0.0019295974425992848,-0.16546876590581588,53.333,-55.5,SI-02
77.85385131835938,32.80191357900268,-1.2857618613274633,-0.003111805436438743,-0.1447722942237739,53.333,-55.5,SI-02
77.85385131835938,32.80191357900268,-1.2857618613274633,-0.003111805436438743,-0.1447722942237739,53.333,-55.5,SI-02
92.3260726928711,32.93707489445909,-1.3118906838189663,-0.01744922857287586,-0.1149321544404789,53.333,-55.5,SI-02
92.3260726928711,32.93707489445909,-1.3118906838189663,-0.01744922857287586,-0.1149321544404789,53.333,-55.5,SI-02
109.72930145263672,nan,nan,nan,nan,53.333,-55.5,SI-02
109.72930145263672,nan,nan,nan,nan,53.333,-55.5,SI-02
130.66600036621094,nan,nan,nan,nan,53.333,-55.5,SI-02
130.66600036621094,nan,nan,nan,nan,53.333,-55.5,SI-02
155.85069274902344,nan,nan,nan,nan,53.333,-55.5,SI-02
155.85069274902344,nan,nan,nan,nan,53.333,-55.5,SI-02
186.12559509277344,nan,nan,nan,nan,53.333,-55.5,SI-02
186.12559509277344,nan,nan,nan,nan,53.333,-55.5,SI-02
222.47520446777344,nan,nan,nan,nan,53.333,-55.5,SI-02
222.47520446777344,nan,nan,nan,nan,53.333,-55.5,SI-02
266.0403137207031,nan,nan,nan,nan,53.333,-55.5,SI-02
266.0403137207031,nan,nan,nan,nan,53.333,-55.5,SI-02
318.1274108886719,nan,nan,nan,nan,53.333,-55.5,SI-02
318.1274108886719,nan,nan,nan,nan,53.333,-55.5,SI-02
380.2130126953125,nan,nan,nan,nan,53.333,-55.5,SI-02
380.2130126953125,nan,nan,nan,nan,53.333,-55.5,SI-02
453.9377136230469,nan,nan,nan,nan,53.333,-55.5,SI-02
453.9377136230469,nan,nan,nan,nan,53.333,-55.5,SI-02
541.0889282226562,nan,nan,nan,nan,53.333,-55.5,SI-02
541.0889282226562,nan,nan,nan,nan,53.333,-55.5,SI-02
643.5667724609375,nan,nan,nan,nan,53.333,-55.5,SI-02
643.5667724609375,nan,nan,nan,nan,53.333,-55.5,SI-02
763.3331298828125,nan,nan,nan,nan,53.333,-55.5,SI-02
763.3331298828125,nan,nan,nan,nan,53.333,-55.5,SI-02
902.3392944335938,nan,nan,nan,nan,53.333,-55.5,SI-02
902.3392944335938,nan,nan,nan,nan,53.333,-55.5,SI-02
1062.43994140625,nan,nan,nan,nan,53.333,-55.5,SI-02
1062.43994140625,nan,nan,nan,nan,53.333,-55.5,SI-02
1245.291015625,nan,nan,nan,nan,53.333,-55.5,SI-02
1245.291015625,nan,nan,nan,nan,53.333,-55.5,SI-02
1452.2509765625,nan,nan,nan,nan,53.333,-55.5,SI-02
1452.2509765625,nan,nan,nan,nan,53.333,-55.5,SI-02
1684.2840576171875,nan,nan,nan,nan,53.333,-55.5,SI-02
1684.2840576171875,nan,nan,nan,nan,53.333,-55.5,SI-02
1941.8929443359375,nan,nan,nan,nan,53.333,-55.5,SI-02
1941.8929443359375,nan,nan,nan,nan,53.333,-55.5,SI-02
2225.077880859375,nan,nan,nan,nan,53.333,-55.5,SI-02
2225.077880859375,nan,nan,nan,nan,53.333,-55.5,SI-02
2533.3359375,nan,nan,nan,nan,53.333,-55.5,SI-02
2533.3359375,nan,nan,nan,nan,53.333,-55.5,SI-02
2865.702880859375,nan,nan,nan,nan,53.333,-55.5,SI-02
2865.702880859375,nan,nan,nan,nan,53.333,-55.5,SI-02
3220.820068359375,nan,nan,nan,nan,53.333,-55.5,SI-02
3220.820068359375,nan,nan,nan,nan,53.333,-55.5,SI-02
3597.031982421875,nan,nan,nan,nan,53.333,-55.5,SI-02
3597.031982421875,nan,nan,nan,nan,53.333,-55.5,SI-02
3992.48388671875,nan,nan,nan,nan,53.333,-55.5,SI-02
3992.48388671875,nan,nan,nan,nan,53.333,-55.5,SI-02
4405.22412109375,nan,nan,nan,nan,53.333,-55.5,SI-02
4405.22412109375,nan,nan,nan,nan,53.333,-55.5,SI-02
4833.291015625,nan,nan,nan,nan,53.333,-55.5,SI-02
4833.291015625,nan,nan,nan,nan,53.333,-55.5,SI-02
5274.7841796875,nan,nan,nan,nan,53.333,-55.5,SI-02
5274.7841796875,nan,nan,nan,nan,53.333,-55.5,SI-02
5727.9169921875,nan,nan,nan,nan,53.333,-55.5,SI-02
5727.9169921875,nan,nan,nan,nan,53.333,-55.5,SI-02
0.49402499198913574,30.820667319691633,6.541622143675668,0.05657389829734629,-0.27035987144635065,53.41,-55.357,SI-03
0.49402499198913574,30.820667319691633,6.541622143675668,0.05657389829734629,-0.27035987144635065,53.41,-55.357,SI-03
1.5413750410079956,30.828304811464804,6.42953277557597,0.05550233264378072,-0.2720293413687839,53.41,-55.357,SI-03
1.5413750410079956,30.828304811464804,6.42953277557597,0.05550233264378072,-0.2720293413687839,53.41,-55.357,SI-03
2.6456689834594727,30.848541650776706,6.275305859745833,0.05300783172619318,-0.27313980950662914,53.41,-55.357,SI-03
2.6456689834594727,30.848541650776706,6.275305859745833,0.05300783172619318,-0.27313980950662914,53.41,-55.357,SI-03
3.8194949626922607,30.887129537888587,6.092208449035663,0.04882715233265929,-0.2736028688900227,53.41,-55.357,SI-03
3.8194949626922607,30.887129537888587,6.092208449035663,0.04882715233265929,-0.2736028688900227,53.41,-55.357,SI-03
5.078224182128906,30.946805922760554,5.869987619347042,0.043552406492908174,-0.2726189340561504,53.41,-55.357,SI-03
5.078224182128906,30.946805922760554,5.869987619347042,0.043552406492908174,-0.2726189340561504,53.41,-55.357,SI-03
6.440614223480225,31.027307265411537,5.600411683112514,0.03800537789893239,-0.2699063079820579,53.41,-55.357,SI-03
6.440614223480225,31.027307265411537,5.600411683112514,0.03800537789893239,-0.2699063079820579,53.41,-55.357,SI-03
7.92956018447876,31.124879944546,5.276344843726373,0.032977868094056076,-0.26545562612113105,53.41,-55.357,SI-03
7.92956018447876,31.124879944546,5.276344843726373,0.032977868094056076,-0.26545562612113105,53.41,-55.357,SI-03
9.572997093200684,31.23512162781698,4.893494818959191,0.029253989251123956,-0.2596842092103517,53.41,-55.357,SI-03
9.572997093200684,31.23512162781698,4.893494818959191,0.029253989251123956,-0.2596842092103517,53.41,-55.357,SI-03
11.404999732971191,31.354661547690082,4.446349783950725,0.026941634379212702,-0.2533282920915059,53.41,-55.357,SI-03
11.404999732971191,31.354661547690082,4.446349783950725,0.026941634379212702,-0.2533282920915059,53.41,-55.357,SI-03
13.467140197753906,31.481891962501447,3.905251796352249,0.026058398804716908,-0.24697349911000765,53.41,-55.357,SI-03
13.467140197753906,31.481891962501447,3.905251796352249,0.026058398804716908,-0.24697349911000765,53.41,-55.357,SI-03
15.810070037841797,31.61971851674117,3.253089122579266,0.026087502735387055,-0.2412509490259943,53.41,-55.357,SI-03
15.810070037841797,31.61971851674117,3.253089122579266,0.026087502735387055,-0.2412509490259943,53.41,-55.357,SI-03
18.495559692382812,31.771102020532048,2.4851099521979627,0.02627665971940536,-0.23651596003282077,53.41,-55.357,SI-03
18.495559692382812,31.771102020532048,2.4851099521979627,0.02627665971940536,-0.23651596003282077,53.41,-55.357,SI-03
21.598819732666016,31.936511569704304,1.6483621667279178,0.026105830937454572,-0.23247750581311374,53.41,-55.357,SI-03
21.598819732666016,31.936511569704304,1.6483621667279178,0.026105830937454572,-0.23247750581311374,53.41,-55.357,SI-03
25.211410522460938,32.10979689071423,0.8305756278093451,0.025470862480377852,-0.22912307771771762,53.41,-55.357,SI-03
25.211410522460938,32.10979689071423,0.8305756278093451,0.025470862480377852,-0.22912307771771762,53.41,-55.357,SI-03
29.444730758666992,32.28028087503069,0.12117043138697112,0.02428949871887811,-0.2243357223243759,53.41,-55.357,SI-03
29.444730758666992,32.28028087503069,0.12117043138697112,0.02428949871887811,-0.2243357223243759,53.41,-55.357,SI-03
34.43415069580078,32.439108331502865,-0.4220611791288633,0.02280289049845529,-0.2183661324318164,53.41,-55.357,SI-03
34.43415069580078,32.439108331502865,-0.4220611791288633,0.02280289049845529,-0.2183661324318164,53.41,-55.357,SI-03
40.344051361083984,32.58284062018581,-0.7842837102838818,0.0207259972691674,-0.2107443558435821,53.41,-55.357,SI-03
40.344051361083984,32.58284062018581,-0.7842837102838818,0.0207259972691674,-0.2107443558435821,53.41,-55.357,SI-03
47.37369155883789,32.712303989868566,-0.9996194859095926,0.02040291076819964,-0.19721150142825156,53.41,-55.357,SI-03
47.37369155883789,32.712303989868566,-0.9996194859095926,0.02040291076819964,-0.19721150142825156,53.41,-55.357,SI-03
55.76428985595703,32.8311494551586,-1.1215122388013885,0.019706530882663446,-0.18467982449291684,53.41,-55.357,SI-03
55.76428985595703,32.8311494551586,-1.1215122388013885,0.019706530882663446,-0.18467982449291684,53.41,-55.357,SI-03
65.80726623535156,32.939253716911814,-1.1825924937003232,0.01922603687814869,-0.17386290645172092,53.41,-55.357,SI-03
65.80726623535156,32.939253716911814,-1.1825924937003232,0.01922603687814869,-0.17386290645172092,53.41,-55.357,SI-03
77.85385131835938,33.04875692358574,-1.1982325711136599,0.016899325524848456,-0.158012758868395,53.41,-55.357,SI-03
77.85385131835938,33.04875692358574,-1.1982325711136599,0.016899325524848456,-0.158012758868395,53.41,-55.357,SI-03
92.3260726928711,33.16420680367412,-1.1691757535217508,0.01139058918989151,-0.13949113533286933,53.41,-55.357,SI-03
92.3260726928711,33.16420680367412,-1.1691757535217508,0.01139058918989151,-0.13949113533286933,53.41,-55.357,SI-03
109.72930145263672,33.29374883922054,-1.0929260255227065,0.010047849950413601,-0.1156682643680612,53.41,-55.357,SI-03
109.72930145263672,33.29374883922054,-1.0929260255227065,0.010047849950413601,-0.1156682643680612,53.41,-55.357,SI-03
130.66600036621094,33.427781857489784,-0.9285834434071034,0.005799336031522989,-0.09912742581870232,53.41,-55.357,SI-03
130.66600036621094,33.427781857489784,-0.9285834434071034,0.005799336031522989,-0.09912742581870232,53.41,-55.357,SI-03
155.85069274902344,nan,nan,nan,nan,53.41,-55.357,SI-03
155.85069274902344,nan,nan,nan,nan,53.41,-55.357,SI-03
186.12559509277344,nan,nan,nan,nan,53.41,-55.357,SI-03
186.12559509277344,nan,nan,nan,nan,53.41,-55.357,SI-03
222.47520446777344,nan,nan,nan,nan,53.41,-55.357,SI-03
222.47520446777344,nan,nan,nan,nan,53.41,-55.357,SI-03
266.0403137207031,nan,nan,nan,nan,53.41,-55.357,SI-03
266.0403137207031,nan,nan,nan,nan,53.41,-55.357,SI-03
318.1274108886719,nan,nan,nan,nan,53.41,-55.357,SI-03
318.1274108886719,nan,nan,nan,nan,53.41,-55.357,SI-03
380.2130126953125,nan,nan,nan,nan,53.41,-55.357,SI-03
380.2130126953125,nan,nan,nan,nan,53.41,-55.357,SI-03
453.9377136230469,nan,nan,nan,nan,53.41,-55.357,SI-03
453.9377136230469,nan,nan,nan,nan,53.41,-55.357,SI-03
541.0889282226562,nan,nan,nan,nan,53.41,-55.357,SI-03
541.0889282226562,nan,nan,nan,nan,53.41,-55.357,SI-03
643.5667724609375,nan,nan,nan,nan,53.41,-55.357,SI-03
643.5667724609375,nan,nan,nan,nan,53.41,-55.357,SI-03
763.3331298828125,nan,nan,nan,nan,53.41,-55.357,SI-03
763.3331298828125,nan,nan,nan,nan,53.41,-55.357,SI-03
902.3392944335938,nan,nan,nan,nan,53.41,-55.357,SI-03
902.3392944335938,nan,nan,nan,nan,53.41,-55.357,SI-03
1062.43994140625,nan,nan,nan,nan,53.41,-55.357,SI-03
1062.43994140625,nan,nan,nan,nan,53.41,-55.357,SI-03
1245.291015625,nan,nan,nan,nan,53.41,-55.357,SI-03
1245.291015625,nan,nan,nan,nan,53.41,-55.357,SI-03
1452.2509765625,nan,nan,nan,nan,53.41,-55.357,SI-03
1452.2509765625,nan,nan,nan,nan,53.41,-55.357,SI-03
1684.2840576171875,nan,nan,nan,nan,53.41,-55.357,SI-03
1684.2840576171875,nan,nan,nan,nan,53.41,-55.357,SI-03
1941.8929443359375,nan,nan,nan,nan,53.41,-55.357,SI-03
1941.8929443359375,nan,nan,nan,nan,53.41,-55.357,SI-03
2225.077880859375,nan,nan,nan,nan,53.41,-55.357,SI-03
2225.077880859375,nan,nan,nan,nan,53.41,-55.357,SI-03
2533.3359375,nan,nan,nan,nan,53.41,-55.357,SI-03
2533.3359375,nan,nan,nan,nan,53.41,-55.357,SI-03
2865.702880859375,nan,nan,nan,nan,53.41,-55.357,SI-03
2865.702880859375,nan,nan,nan,nan,53.41,-55.357,SI-03
3220.820068359375,nan,nan,nan,nan,53.41,-55.357,SI-03
3220.820068359375,nan,nan,nan,nan,53.41,-55.357,SI-03
3597.031982421875,nan,nan,nan,nan,53.41,-55.357,SI-03
3597.031982421875,nan,nan,nan,nan,53.41,-55.357,SI-03
3992.48388671875,nan,nan,nan,nan,53.41,-55.357,SI-03
3992.48388671875,nan,nan,nan,nan,53.41,-55.357,SI-03
4405.22412109375,nan,nan,nan,nan,53.41,-55.357,SI-03
4405.22412109375,nan,nan,nan,nan,53.41,-55.357,SI-03
4833.291015625,nan,nan,nan,nan,53.41,-55.357,SI-03
4833.291015625,nan,nan,nan,nan,53.41,-55.357,SI-03
5274.7841796875,nan,nan,nan,nan,53.41,-55.357,SI-03
5274.7841796875,nan,nan,nan,nan,53.41,-55.357,SI-03
5727.9169921875,nan,nan,nan,nan,53.41,-55.357,SI-03
5727.9169921875,nan,nan,nan,nan,53.41,-55.357,SI-03
0.49402499198913574,31.55274472292413,6.435598290489796,0.029438795420611445,-0.1268095397344125,53.533,-55.145,SI-04
