Depth [m],TIME,Temperature [degrees_C],LAT,LON,STATION
0.49402499198913574,2020-07-26 12:00:00,9.749825643782756,53.233000000000004,-55.65,SI-01
1.5413750410079956,2020-07-26 12:00:00,9.481459319948582,53.233000000000004,-55.65,SI-01
2.6456689834594727,2020-07-26 12:00:00,8.710869847605995,53.233000000000004,-55.65,SI-01
3.8194949626922607,2020-07-26 12:00:00,7.853833532803573,53.233000000000004,-55.65,SI-01
5.078224182128906,2020-07-26 12:00:00,7.0523068388911225,53.233000000000004,-55.65,SI-01
6.440614223480225,2020-07-26 12:00:00,6.296126039373881,53.233000000000004,-55.65,SI-01
7.92956018447876,2020-07-26 12:00:00,5.479741096500944,53.233000000000004,-55.65,SI-01
9.572997093200684,2020-07-26 12:00:00,4.79202438920069,53.233000000000004,-55.65,SI-01
11.404999732971191,2020-07-26 12:00:00,4.108111082075362,53.233000000000004,-55.65,SI-01
13.467140197753906,2020-07-26 12:00:00,3.4244969683439543,53.233000000000004,-55.65,SI-01
15.810070037841797,2020-07-26 12:00:00,2.6540674286541455,53.233000000000004,-55.65,SI-01
18.495559692382812,2020-07-26 12:00:00,1.880612501256507,53.233000000000004,-55.65,SI-01
21.598819732666016,2020-07-26 12:00:00,1.4584742353540086,53.233000000000004,-55.65,SI-01
25.211410522460938,2020-07-26 12:00:00,0.867084340700589,53.233000000000004,-55.65,SI-01
29.444730758666992,2020-07-26 12:00:00,0.06889714501500296,53.233000000000004,-55.65,SI-01
34.43415069580078,2020-07-26 12:00:00,-0.6579654119722738,53.233000000000004,-55.65,SI-01
40.344051361083984,2020-07-26 12:00:00,-0.9061903533656245,53.233000000000004,-55.65,SI-01
47.37369155883789,2020-07-26 12:00:00,-1.0783018816918362,53.233000000000004,-55.65,SI-01
55.76428985595703,2020-07-26 12:00:00,-1.2506679672189416,53.233000000000004,-55.65,SI-01
65.80726623535156,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
77.85385131835938,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
92.3260726928711,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
109.72930145263672,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
130.66600036621094,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
155.85069274902344,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
186.12559509277344,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
222.47520446777344,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
266.0403137207031,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
318.1274108886719,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
380.2130126953125,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
453.9377136230469,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
541.0889282226562,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
643.5667724609375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
763.3331298828125,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
902.3392944335938,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
1062.43994140625,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
1245.291015625,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
1452.2509765625,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
1684.2840576171875,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
1941.8929443359375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
2225.077880859375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
2533.3359375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
2865.702880859375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
3220.820068359375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
3597.031982421875,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
3992.48388671875,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
4405.22412109375,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
4833.291015625,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
5274.7841796875,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
5727.9169921875,2020-07-26 12:00:00,nan,53.233000000000004,-55.65,SI-01
0.49402499198913574,2020-07-26 12:00:00,9.384257038047474,53.333,-55.5,SI-02
1.5413750410079956,2020-07-26 12:00:00,9.170526187879439,53.333,-55.5,SI-02
2.6456689834594727,2020-07-26 12:00:00,8.667675664880866,53.333,-55.5,SI-02
3.8194949626922607,2020-07-26 12:00:00,7.9472716579501,53.333,-55.5,SI-02
5.078224182128906,2020-07-26 12:00:00,7.11252233176726,53.333,-55.5,SI-02
6.440614223480225,2020-07-26 12:00:00,6.2301043553634186,53.333,-55.5,SI-02
7.92956018447876,2020-07-26 12:00:00,5.357879945404273,53.333,-55.5,SI-02
9.572997093200684,2020-07-26 12:00:00,4.526642932358018,53.333,-55.5,SI-02
11.404999732971191,2020-07-26 12:00:00,3.746678296383901,53.333,-55.5,SI-02
13.467140197753906,2020-07-26 12:00:00,2.964511584080801,53.333,-55.5,SI-02
15.810070037841797,2020-07-26 12:00:00,2.2160177554831946,53.333,-55.5,SI-02
18.495559692382812,2020-07-26 12:00:00,1.5106832570913151,53.333,-55.5,SI-02
21.598819732666016,2020-07-26 12:00:00,0.8624533128930103,53.333,-55.5,SI-02
25.211410522460938,2020-07-26 12:00:00,0.26256613100086845,53.333,-55.5,SI-02
29.444730758666992,2020-07-26 12:00:00,-0.2933679939303151,53.333,-55.5,SI-02
34.43415069580078,2020-07-26 12:00:00,-0.7510924832348153,53.333,-55.5,SI-02
40.344051361083984,2020-07-26 12:00:00,-1.10568950862382,53.333,-55.5,SI-02
47.37369155883789,2020-07-26 12:00:00,-1.3199681126771543,53.333,-55.5,SI-02
55.76428985595703,2020-07-26 12:00:00,-1.4337658327668,53.333,-55.5,SI-02
65.80726623535156,2020-07-26 12:00:00,-1.3797339905260135,53.333,-55.5,SI-02
77.85385131835938,2020-07-26 12:00:00,-1.3277447228331942,53.333,-55.5,SI-02
92.3260726928711,2020-07-26 12:00:00,-1.2142213546232543,53.333,-55.5,SI-02
109.72930145263672,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
130.66600036621094,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
155.85069274902344,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
186.12559509277344,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
222.47520446777344,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
266.0403137207031,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
318.1274108886719,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
380.2130126953125,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
453.9377136230469,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
541.0889282226562,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
643.5667724609375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
763.3331298828125,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
902.3392944335938,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
1062.43994140625,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
1245.291015625,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
1452.2509765625,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
1684.2840576171875,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
1941.8929443359375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
2225.077880859375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
2533.3359375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
2865.702880859375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
3220.820068359375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
3597.031982421875,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
3992.48388671875,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
4405.22412109375,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
4833.291015625,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
5274.7841796875,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
5727.9169921875,2020-07-26 12:00:00,nan,53.333,-55.5,SI-02
0.49402499198913574,2020-07-26 12:00:00,9.152400268278399,53.41,-55.357,SI-03
1.5413750410079956,2020-07-26 12:00:00,8.905820658541213,53.41,-55.357,SI-03
2.6456689834594727,2020-07-26 12:00:00,8.550778651587306,53.41,-55.357,SI-03
3.8194949626922607,2020-07-26 12:00:00,8.086551405266956,53.41,-55.357,SI-03
5.078224182128906,2020-07-26 12:00:00,7.496693127778592,53.41,-55.357,SI-03
6.440614223480225,2020-07-26 12:00:00,6.827806609530489,53.41,-55.357,SI-03
7.92956018447876,2020-07-26 12:00:00,6.128628346012643,53.41,-55.357,SI-03
9.572997093200684,2020-07-26 12:00:00,5.436605651129526,53.41,-55.357,SI-03
11.404999732971191,2020-07-26 12:00:00,4.763918769994452,53.41,-55.357,SI-03
13.467140197753906,2020-07-26 12:00:00,4.060188911839588,53.41,-55.357,SI-03
15.810070037841797,2020-07-26 12:00:00,3.350768057295353,53.41,-55.357,SI-03
18.495559692382812,2020-07-26 12:00:00,2.632005969423838,53.41,-55.357,SI-03
21.598819732666016,2020-07-26 12:00:00,1.9128833940422882,53.41,-55.357,SI-03
25.211410522460938,2020-07-26 12:00:00,1.213471907412893,53.41,-55.357,SI-03
29.444730758666992,2020-07-26 12:00:00,0.5653381271618181,53.41,-55.357,SI-03
34.43415069580078,2020-07-26 12:00:00,-0.0015287157623729564,53.41,-55.357,SI-03
40.344051361083984,2020-07-26 12:00:00,-0.4499328626188536,53.41,-55.357,SI-03
47.37369155883789,2020-07-26 12:00:00,-0.7522726188530132,53.41,-55.357,SI-03
55.76428985595703,2020-07-26 12:00:00,-0.9252063100121598,53.41,-55.357,SI-03
65.80726623535156,2020-07-26 12:00:00,-0.9863579155782649,53.41,-55.357,SI-03
77.85385131835938,2020-07-26 12:00:00,-0.9436588158222505,53.41,-55.357,SI-03
92.3260726928711,2020-07-26 12:00:00,-0.7864439220405088,53.41,-55.357,SI-03
109.72930145263672,2020-07-26 12:00:00,-0.4993193886473213,53.41,-55.357,SI-03
130.66600036621094,2020-07-26 12:00:00,-0.1991593824849679,53.41,-55.357,SI-03
155.85069274902344,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
186.12559509277344,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
222.47520446777344,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
266.0403137207031,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
318.1274108886719,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
380.2130126953125,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
453.9377136230469,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
541.0889282226562,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
643.5667724609375,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
763.3331298828125,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
902.3392944335938,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
1062.43994140625,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
1245.291015625,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
1452.2509765625,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
1684.2840576171875,2020-07-26 12:00:00,nan,53.41,-55.357,SI-03
